,user_id,timestamp,date,days_gone,user_is_gone,correct,wrong,discovered,passed,started_attempt,viewed,unique_days_on_course,course_passed
330,463,1497494995,2017-06-15,338 days,True,2.0,0.0,6,6,2,6,1,False
331,464,1493163132,2017-04-25,389 days,True,0.0,0.0,5,5,0,7,1,False
332,466,1434344061,2015-06-15,1069 days,True,0.0,0.0,1,1,0,1,1,False
333,468,1434404943,2015-06-15,1069 days,True,2.0,0.0,11,11,2,11,1,False
334,469,1519590095,2018-02-25,83 days,True,0.0,0.0,1,0,0,1,1,False
335,472,1498736552,2017-06-29,324 days,True,33.0,63.0,122,106,39,451,17,False
336,473,1476647935,2016-10-16,580 days,True,0.0,0.0,3,3,0,6,1,False
337,475,1450697257,2015-12-21,880 days,True,0.0,0.0,1,1,0,1,1,False
338,477,1451037845,2015-12-25,876 days,True,1.0,0.0,64,52,2,94,5,False
339,478,1506349403,2017-09-25,236 days,True,0.0,0.0,1,1,0,2,2,False
340,479,1497946908,2017-06-20,333 days,True,0.0,0.0,1,1,0,1,1,False
341,480,1482997341,2016-12-29,506 days,True,0.0,0.0,1,0,0,1,1,False
342,481,1456166908,2016-02-22,817 days,True,8.0,4.0,24,24,8,31,3,False
343,482,1495008746,2017-05-17,367 days,True,13.0,47.0,106,79,41,121,6,False
344,484,1519682506,2018-02-26,82 days,True,0.0,0.0,6,6,0,6,1,False
345,488,1436904692,2015-07-14,1040 days,True,78.0,103.0,193,193,100,418,22,True
346,489,1476810031,2016-10-18,578 days,True,3.0,0.0,14,13,3,20,1,False
347,490,1520600325,2018-03-09,71 days,True,20.0,9.0,54,54,20,90,7,False
348,491,1490883663,2017-03-30,415 days,True,0.0,0.0,17,15,0,27,1,False
349,492,1514196889,2017-12-25,145 days,True,0.0,0.0,1,1,0,1,1,False
350,493,1450623938,2015-12-20,881 days,True,1.0,1.0,20,13,6,47,6,False
351,494,1526380797,2018-05-15,4 days,True,0.0,0.0,1,1,0,1,1,False
352,495,1434362194,2015-06-15,1069 days,True,2.0,2.0,10,10,4,10,1,False
353,496,1510517421,2017-11-12,188 days,True,26.0,42.0,128,105,60,209,7,False
354,497,1471708984,2016-08-20,637 days,True,0.0,0.0,1,1,0,4,4,False
355,499,1478267259,2016-11-04,561 days,True,0.0,0.0,1,1,0,1,1,False
356,500,1511850586,2017-11-28,172 days,True,0.0,0.0,1,1,0,4,3,False
357,501,1446327725,2015-10-31,931 days,True,12.0,11.0,38,35,13,48,3,False
358,502,1473860411,2016-09-14,612 days,True,19.0,49.0,56,51,22,152,4,False
359,505,1460842989,2016-04-16,763 days,True,8.0,13.0,25,25,8,35,3,False
360,506,1482043029,2016-12-18,517 days,True,9.0,26.0,42,38,17,119,7,False
361,507,1435040185,2015-06-23,1061 days,True,0.0,0.0,1,0,0,1,1,False
362,508,1479580261,2016-11-19,546 days,True,65.0,114.0,167,165,89,366,26,False
363,509,1522175308,2018-03-27,53 days,True,9.0,12.0,30,30,10,128,57,False
364,510,1513427771,2017-12-16,154 days,True,19.0,11.0,68,58,30,138,8,False
365,512,1519309905,2018-02-22,86 days,True,25.0,19.0,65,62,36,141,11,False
366,513,1505884418,2017-09-20,241 days,True,0.0,0.0,1,1,0,2,1,False
367,514,1437341400,2015-07-19,1035 days,True,0.0,0.0,1,1,0,2,2,False
368,515,1440069601,2015-08-20,1003 days,True,0.0,0.0,1,1,0,1,1,False
369,517,1511714715,2017-11-26,174 days,True,9.0,3.0,28,28,10,38,3,False
370,518,1526453578,2018-05-16,3 days,True,0.0,0.0,1,1,0,1,1,False
371,519,1481483368,2016-12-11,524 days,True,29.0,62.0,67,67,49,135,18,False
372,520,1486855889,2017-02-11,462 days,True,9.0,2.0,28,28,9,28,1,False
373,521,1471893731,2016-08-22,635 days,True,2.0,0.0,10,9,3,10,1,False
374,523,1526765860,2018-05-19,0 days,False,31.0,41.0,69,69,37,226,12,False
375,524,1521054280,2018-03-14,66 days,True,1.0,0.0,52,43,4,79,5,False
376,525,1514359682,2017-12-27,143 days,True,9.0,6.0,31,30,11,90,17,False
377,526,1511884152,2017-11-28,172 days,True,0.0,0.0,1,1,0,1,1,False
378,527,1517681259,2018-02-03,105 days,True,0.0,0.0,1,0,1,1,1,False
379,528,1503695562,2017-08-25,267 days,True,76.0,42.0,198,198,79,292,34,True
380,529,1451764100,2016-01-02,868 days,True,0.0,0.0,1,0,0,1,1,False
381,531,1515310207,2018-01-07,132 days,True,0.0,0.0,1,1,0,1,1,False
382,532,1496851015,2017-06-07,346 days,True,0.0,0.0,2,1,0,2,1,False
383,533,1452513822,2016-01-11,859 days,True,1.0,0.0,2,1,1,3,1,False
384,535,1521549422,2018-03-20,60 days,True,0.0,0.0,1,1,0,3,1,False
385,536,1465149818,2016-06-05,713 days,True,0.0,0.0,1,1,0,1,1,False
386,537,1474551529,2016-09-22,604 days,True,0.0,0.0,16,16,1,16,3,False
387,539,1437986827,2015-07-27,1027 days,True,1.0,0.0,4,2,1,10,1,False
388,540,1522350304,2018-03-29,51 days,True,0.0,0.0,1,1,0,1,1,False
389,541,1496571938,2017-06-04,349 days,True,13.0,10.0,39,38,15,214,6,False
390,542,1503742947,2017-08-26,266 days,True,41.0,53.0,116,109,64,189,10,False
391,544,1504529185,2017-09-04,257 days,True,9.0,3.0,63,53,15,73,4,False
392,545,1511572670,2017-11-25,175 days,True,0.0,0.0,1,0,1,1,1,False
393,546,1500281494,2017-07-17,306 days,True,0.0,0.0,2,0,2,2,1,False
394,547,1439213385,2015-08-10,1013 days,True,0.0,0.0,1,1,0,1,1,False
395,548,1483887142,2017-01-08,496 days,True,2.0,0.0,12,12,2,24,10,False
396,549,1526392692,2018-05-15,4 days,True,0.0,0.0,1,1,0,1,1,False
397,550,1480541064,2016-11-30,535 days,True,2.0,0.0,11,11,2,12,1,False
398,551,1446503962,2015-11-02,929 days,True,12.0,4.0,33,33,15,45,3,False
399,552,1499893131,2017-07-12,311 days,True,3.0,1.0,15,14,4,19,2,False
400,553,1437679395,2015-07-23,1031 days,True,74.0,71.0,193,189,107,555,21,True
401,555,1436137240,2015-07-05,1049 days,True,6.0,4.0,18,18,6,24,1,False
402,556,1501215010,2017-07-28,295 days,True,0.0,0.0,13,12,1,22,1,False
403,559,1505208886,2017-09-12,249 days,True,0.0,0.0,1,0,1,1,1,False
404,560,1522321616,2018-03-29,51 days,True,79.0,62.0,198,198,105,468,25,True
405,562,1524298718,2018-04-21,28 days,True,0.0,0.0,1,1,0,1,1,False
406,563,1485814415,2017-01-30,474 days,True,0.0,0.0,1,1,0,1,1,False
407,564,1481359686,2016-12-10,525 days,True,14.0,9.0,34,34,15,61,2,False
408,566,1524338022,2018-04-21,28 days,True,0.0,0.0,1,1,0,1,1,False
409,568,1475765241,2016-10-06,590 days,True,6.0,2.0,33,29,6,72,12,False
410,569,1520599004,2018-03-09,71 days,True,74.0,123.0,196,194,118,396,16,True
411,572,1495481611,2017-05-22,362 days,True,75.0,70.0,193,193,86,297,28,True
412,573,1436432154,2015-07-09,1045 days,True,5.0,6.0,16,16,5,30,2,False
413,576,1487884001,2017-02-23,450 days,True,74.0,111.0,195,193,107,452,20,True
414,577,1524814214,2018-04-27,22 days,True,4.0,0.0,15,14,5,30,2,False
415,580,1518249091,2018-02-10,98 days,True,1.0,0.0,4,4,1,6,3,False
416,581,1511385875,2017-11-22,178 days,True,2.0,0.0,16,16,2,27,3,False
417,582,1520712213,2018-03-10,70 days,True,0.0,0.0,46,40,6,54,2,False
418,585,1500377891,2017-07-18,305 days,True,0.0,0.0,1,0,1,1,1,False
419,587,1448518453,2015-11-26,905 days,True,51.0,34.0,130,129,56,219,5,False
420,589,1506598399,2017-09-28,233 days,True,83.0,195.0,198,194,118,927,87,True
421,590,1521871728,2018-03-24,56 days,True,3.0,3.0,14,13,5,21,3,False
422,591,1495916052,2017-05-27,357 days,True,89.0,118.0,194,194,126,475,32,True
423,592,1445694145,2015-10-24,938 days,True,0.0,0.0,2,1,0,2,1,False
424,594,1522053198,2018-03-26,54 days,True,72.0,70.0,192,188,90,745,82,True
425,595,1472373921,2016-08-28,629 days,True,2.0,0.0,9,8,2,18,6,False
426,596,1475271213,2016-09-30,596 days,True,9.0,8.0,26,25,11,45,2,False
427,597,1458598212,2016-03-21,789 days,True,0.0,0.0,19,12,1,129,60,False
428,598,1448229598,2015-11-22,909 days,True,0.0,0.0,1,1,0,1,1,False
429,603,1517642745,2018-02-03,105 days,True,0.0,0.0,1,1,0,1,1,False
430,604,1469022438,2016-07-20,668 days,True,75.0,45.0,194,192,95,314,9,True
431,605,1526064003,2018-05-11,8 days,True,72.0,260.0,191,187,108,554,21,True
432,606,1508965551,2017-10-25,206 days,True,28.0,12.0,76,75,30,182,7,False
433,607,1523384775,2018-04-10,39 days,True,0.0,0.0,2,1,1,2,1,False
434,608,1471971231,2016-08-23,634 days,True,9.0,50.0,31,30,9,68,5,False
435,609,1514746018,2017-12-31,139 days,True,10.0,27.0,47,40,19,85,7,False
436,610,1512134811,2017-12-01,169 days,True,1.0,1.0,7,6,3,11,1,False
437,612,1443466930,2015-09-28,964 days,True,0.0,0.0,7,5,1,7,1,False
438,614,1524642278,2018-04-25,24 days,True,0.0,0.0,1,1,0,1,1,False
439,616,1483655842,2017-01-05,499 days,True,1.0,2.0,20,16,3,25,1,False
440,617,1525941716,2018-05-10,9 days,True,0.0,0.0,2,2,0,2,1,False
441,618,1452280523,2016-01-08,862 days,True,20.0,6.0,58,57,20,104,7,False
442,620,1523093789,2018-04-07,42 days,True,10.0,2.0,172,132,50,176,1,False
443,621,1445435802,2015-10-21,941 days,True,0.0,0.0,5,3,1,5,1,False
444,622,1443295157,2015-09-26,966 days,True,2.0,0.0,6,6,2,6,1,False
445,623,1474572385,2016-09-22,604 days,True,0.0,0.0,1,0,0,1,1,False
446,624,1465988631,2016-06-15,703 days,True,1.0,0.0,3,4,2,3,1,False
447,626,1517292782,2018-01-30,109 days,True,0.0,0.0,1,1,0,1,1,False
448,629,1491314253,2017-04-04,410 days,True,2.0,2.0,10,10,4,20,3,False
449,630,1525025890,2018-04-29,20 days,True,24.0,45.0,66,64,39,124,2,False
450,631,1488600586,2017-03-04,441 days,True,0.0,0.0,1,0,0,1,1,False
451,632,1518036406,2018-02-07,101 days,True,33.0,31.0,97,95,36,188,13,False
452,633,1458063770,2016-03-15,795 days,True,0.0,0.0,1,0,0,1,1,False
453,634,1510987765,2017-11-18,182 days,True,8.0,1.0,25,24,9,28,2,False
454,635,1522123596,2018-03-27,53 days,True,68.0,785.0,198,189,213,1907,57,True
455,636,1519713756,2018-02-27,81 days,True,0.0,0.0,1,1,0,1,1,False
456,637,1523089279,2018-04-07,42 days,True,29.0,32.0,79,76,32,202,13,False
457,638,1464241780,2016-05-26,723 days,True,66.0,207.0,193,184,103,443,18,True
458,639,1508992284,2017-10-26,205 days,True,0.0,0.0,1,1,0,1,1,False
459,640,1486549774,2017-02-08,465 days,True,0.0,0.0,1,1,0,1,1,False
460,641,1505725687,2017-09-18,243 days,True,0.0,0.0,1,1,0,1,1,False
461,643,1513613406,2017-12-18,152 days,True,76.0,812.0,195,195,101,985,49,True
462,644,1468336830,2016-07-12,676 days,True,2.0,1.0,6,6,3,6,1,False
463,645,1523199116,2018-04-08,41 days,True,7.0,16.0,119,84,39,194,5,False
464,646,1515610175,2018-01-10,129 days,True,0.0,0.0,3,2,1,3,1,False
465,648,1450768782,2015-12-22,879 days,True,1.0,8.0,7,6,9,8,1,False
466,649,1435938390,2015-07-03,1051 days,True,0.0,0.0,8,6,0,8,1,False
467,651,1493824410,2017-05-03,381 days,True,4.0,6.0,57,42,9,77,2,False
468,652,1516326704,2018-01-19,120 days,True,0.0,0.0,1,1,0,1,1,False
469,653,1509098349,2017-10-27,204 days,True,2.0,2.0,6,6,4,6,1,False
470,654,1476138685,2016-10-10,586 days,True,0.0,0.0,1,1,0,1,1,False
471,655,1508187200,2017-10-16,215 days,True,9.0,4.0,29,29,9,37,2,False
472,656,1486122441,2017-02-03,470 days,True,0.0,0.0,3,3,0,3,1,False
473,657,1470836736,2016-08-10,647 days,True,7.0,7.0,26,25,9,35,3,False
474,658,1445888033,2015-10-26,936 days,True,0.0,0.0,1,1,0,1,1,False
475,660,1504706434,2017-09-06,255 days,True,2.0,0.0,10,10,2,11,1,False
476,661,1489422173,2017-03-13,432 days,True,74.0,42.0,190,187,81,364,26,True
477,662,1517502728,2018-02-01,107 days,True,0.0,0.0,44,37,7,47,5,False
478,663,1495925239,2017-05-27,357 days,True,0.0,0.0,2,1,0,4,1,False
479,665,1499773979,2017-07-11,312 days,True,3.0,12.0,11,9,5,38,9,False
480,667,1480079915,2016-11-25,540 days,True,1.0,0.0,2,2,1,4,1,False
481,668,1511379492,2017-11-22,178 days,True,0.0,0.0,1,1,0,1,1,False
482,669,1515390662,2018-01-08,131 days,True,2.0,0.0,9,9,2,10,2,False
483,670,1485586724,2017-01-28,476 days,True,0.0,0.0,1,1,0,1,1,False
484,671,1469860740,2016-07-30,658 days,True,0.0,0.0,1,0,0,2,2,False
485,673,1485108741,2017-01-22,482 days,True,2.0,0.0,9,9,2,12,2,False
486,674,1475071529,2016-09-28,598 days,True,0.0,0.0,1,0,0,1,1,False
487,675,1496668816,2017-06-05,348 days,True,41.0,39.0,107,107,45,173,5,False
488,676,1514733052,2017-12-31,139 days,True,76.0,31.0,198,198,94,536,31,True
489,677,1472712215,2016-09-01,625 days,True,15.0,4.0,42,41,15,103,15,False
490,678,1435641720,2015-06-30,1054 days,True,8.0,10.0,25,24,16,66,4,False
491,679,1525447526,2018-05-04,15 days,True,27.0,68.0,61,61,42,233,10,False
492,681,1516619279,2018-01-22,117 days,True,75.0,130.0,195,195,97,372,20,True
493,682,1464534748,2016-05-29,720 days,True,2.0,1.0,6,6,3,6,1,False
494,684,1521200846,2018-03-16,64 days,True,0.0,0.0,1,1,0,1,1,False
495,685,1526665387,2018-05-18,1 days,True,9.0,9.0,24,23,16,81,5,False
496,686,1473249628,2016-09-07,619 days,True,18.0,19.0,59,53,21,132,18,False
497,687,1512324324,2017-12-03,167 days,True,9.0,6.0,29,29,9,55,5,False
498,688,1511799369,2017-11-27,173 days,True,0.0,0.0,1,0,1,1,1,False
499,689,1441775262,2015-09-09,983 days,True,5.0,7.0,30,26,12,88,3,False
500,690,1480526105,2016-11-30,535 days,True,0.0,0.0,1,0,0,1,1,False
501,691,1505079449,2017-09-10,251 days,True,2.0,7.0,9,9,9,9,1,False
502,692,1516388729,2018-01-19,120 days,True,2.0,3.0,14,12,8,16,1,False
503,694,1516350198,2018-01-19,120 days,True,2.0,4.0,10,10,6,14,2,False
504,695,1517312644,2018-01-30,109 days,True,2.0,1.0,36,28,11,59,6,False
505,697,1523963035,2018-04-17,32 days,True,7.0,15.0,34,29,11,170,15,False
506,698,1526301649,2018-05-14,5 days,True,16.0,35.0,41,40,19,228,16,False
507,699,1501239417,2017-07-28,295 days,True,9.0,18.0,23,21,15,33,4,False
508,701,1513089093,2017-12-12,158 days,True,7.0,3.0,20,20,7,30,5,False
509,702,1511041721,2017-11-18,182 days,True,76.0,111.0,198,198,113,363,17,True
510,703,1522874151,2018-04-04,45 days,True,79.0,171.0,198,197,141,917,64,True
511,705,1516798321,2018-01-24,115 days,True,0.0,0.0,1,1,0,2,1,False
512,706,1458317047,2016-03-18,792 days,True,0.0,0.0,1,0,0,1,1,False
513,707,1460401170,2016-04-11,768 days,True,28.0,29.0,67,67,40,125,10,False
514,708,1487897699,2017-02-24,449 days,True,25.0,7.0,61,60,26,93,9,False
515,709,1462292226,2016-05-03,746 days,True,75.0,26.0,191,191,79,407,20,True
516,710,1516016706,2018-01-15,124 days,True,27.0,35.0,99,93,33,153,11,False
517,711,1439863477,2015-08-18,1005 days,True,0.0,0.0,1,1,0,3,3,False
518,712,1521208962,2018-03-16,64 days,True,0.0,0.0,1,1,0,1,1,False
519,713,1497451444,2017-06-14,339 days,True,77.0,91.0,198,198,88,295,18,True
520,714,1490451630,2017-03-25,420 days,True,0.0,0.0,1,1,0,1,1,False
521,715,1509653737,2017-11-02,198 days,True,0.0,0.0,3,3,0,3,1,False
522,716,1516298965,2018-01-18,121 days,True,76.0,86.0,196,195,102,691,20,True
523,717,1447702308,2015-11-16,915 days,True,2.0,0.0,10,10,2,10,1,False
524,718,1476215308,2016-10-11,585 days,True,0.0,0.0,2,2,0,3,1,False
525,719,1443122394,2015-09-24,968 days,True,0.0,0.0,1,0,0,1,1,False
526,720,1479311840,2016-11-16,549 days,True,0.0,0.0,3,3,0,3,1,False
527,721,1518346769,2018-02-11,97 days,True,24.0,12.0,106,100,29,151,3,False
528,722,1521660759,2018-03-21,59 days,True,4.0,6.0,15,14,6,25,9,False
529,724,1495702841,2017-05-25,359 days,True,76.0,125.0,196,196,105,1241,51,True
530,727,1477496550,2016-10-26,570 days,True,29.0,25.0,60,60,33,170,10,False
531,728,1494520918,2017-05-11,373 days,True,0.0,0.0,1,0,1,1,1,False
532,729,1515227331,2018-01-06,133 days,True,2.0,1.0,8,8,3,8,1,False
533,730,1444410836,2015-10-09,953 days,True,0.0,0.0,2,2,0,2,1,False
534,732,1441397479,2015-09-04,988 days,True,46.0,47.0,117,117,58,306,19,False
535,734,1526722597,2018-05-19,0 days,False,0.0,0.0,2,2,0,4,2,False
536,735,1453745753,2016-01-25,845 days,True,14.0,16.0,45,43,19,63,3,False
537,737,1467010965,2016-06-27,691 days,True,0.0,0.0,1,1,0,1,1,False
538,738,1461826388,2016-04-28,751 days,True,7.0,11.0,28,26,8,71,5,False
539,740,1435614579,2015-06-29,1055 days,True,23.0,6.0,56,56,24,112,4,False
540,742,1509415897,2017-10-31,200 days,True,0.0,0.0,1,1,0,1,1,False
541,743,1493293002,2017-04-27,387 days,True,71.0,186.0,198,192,122,1078,54,True
542,746,1517946049,2018-02-06,102 days,True,0.0,0.0,1,1,0,1,1,False
543,748,1468321367,2016-07-12,676 days,True,0.0,0.0,6,5,0,8,1,False
544,749,1492382914,2017-04-16,398 days,True,0.0,0.0,4,3,0,5,1,False
545,750,1505761775,2017-09-18,243 days,True,0.0,0.0,1,0,1,49,32,False
546,751,1477469241,2016-10-26,570 days,True,0.0,0.0,1,0,0,1,1,False
547,752,1508757654,2017-10-23,208 days,True,87.0,81.0,198,198,105,444,13,True
548,753,1499075749,2017-07-03,320 days,True,2.0,0.0,8,8,2,8,1,False
549,755,1446739872,2015-11-05,926 days,True,7.0,87.0,24,24,9,74,3,False
550,756,1456992166,2016-03-03,807 days,True,2.0,7.0,15,13,4,18,2,False
551,758,1435488250,2015-06-28,1056 days,True,0.0,0.0,9,7,0,12,1,False
552,759,1436628246,2015-07-11,1043 days,True,30.0,82.0,86,77,35,277,12,False
553,761,1459848744,2016-04-05,774 days,True,0.0,0.0,193,118,0,4281,43,False
554,762,1517949947,2018-02-06,102 days,True,0.0,0.0,1,1,0,1,1,False
555,763,1443079121,2015-09-24,968 days,True,1.0,1.0,8,7,2,20,2,False
556,764,1503563069,2017-08-24,268 days,True,9.0,2.0,31,30,10,48,4,False
557,766,1485785897,2017-01-30,474 days,True,29.0,8.0,54,54,31,111,6,False
558,767,1505417189,2017-09-14,247 days,True,2.0,0.0,11,11,3,20,1,False
559,768,1449735696,2015-12-10,891 days,True,2.0,0.0,7,7,2,7,1,False
560,769,1444377949,2015-10-09,953 days,True,16.0,19.0,86,72,20,126,7,False
561,771,1450163600,2015-12-15,886 days,True,42.0,52.0,193,160,79,318,19,False
562,772,1495916870,2017-05-27,357 days,True,0.0,0.0,1,0,0,1,1,False
563,773,1481294899,2016-12-09,526 days,True,2.0,0.0,12,12,2,14,2,False
564,774,1526760212,2018-05-19,0 days,False,2.0,1.0,20,9,14,41,3,False
565,775,1513095390,2017-12-12,158 days,True,1.0,8.0,14,11,7,28,3,False
566,776,1455296325,2016-02-12,827 days,True,0.0,0.0,1,0,0,1,1,False
567,777,1454173306,2016-01-30,840 days,True,2.0,0.0,6,6,2,7,1,False
568,778,1526627212,2018-05-18,1 days,True,52.0,31.0,143,137,89,220,27,False
569,780,1485729955,2017-01-29,475 days,True,2.0,0.0,10,10,2,10,1,False
570,781,1518342366,2018-02-11,97 days,True,8.0,3.0,24,24,8,47,3,False
571,782,1436189264,2015-07-06,1048 days,True,22.0,15.0,76,75,22,145,6,False
572,783,1445538302,2015-10-22,940 days,True,75.0,139.0,193,193,110,730,14,True
573,784,1441866027,2015-09-10,982 days,True,0.0,0.0,1,1,0,1,1,False
574,785,1471935526,2016-08-23,634 days,True,74.0,16.0,193,192,87,484,41,True
575,786,1503075414,2017-08-18,274 days,True,0.0,0.0,1,1,0,1,1,False
576,787,1456960974,2016-03-02,808 days,True,0.0,0.0,3,2,0,6,1,False
577,788,1436547630,2015-07-10,1044 days,True,0.0,0.0,3,2,1,18,11,False
578,789,1442741621,2015-09-20,972 days,True,0.0,0.0,6,4,0,8,1,False
579,790,1505850903,2017-09-19,242 days,True,48.0,35.0,160,156,59,373,15,False
580,791,1472019585,2016-08-24,633 days,True,70.0,90.0,193,186,90,512,16,True
581,792,1445681408,2015-10-24,938 days,True,0.0,0.0,1,1,0,1,1,False
582,793,1504813400,2017-09-07,254 days,True,15.0,34.0,44,42,28,62,3,False
583,794,1518625601,2018-02-14,94 days,True,0.0,0.0,1,1,0,1,1,False
584,795,1526759581,2018-05-19,0 days,False,2.0,1.0,14,14,3,20,1,False
585,797,1471880973,2016-08-22,635 days,True,7.0,17.0,24,22,9,91,13,False
586,798,1437467660,2015-07-21,1033 days,True,8.0,16.0,30,28,13,64,10,False
587,799,1515080811,2018-01-04,135 days,True,29.0,51.0,96,88,50,166,19,False
588,802,1524927895,2018-04-28,21 days,True,2.0,0.0,8,8,2,9,1,False
589,803,1436197558,2015-07-06,1048 days,True,3.0,2.0,4,3,2,22,1,False
590,806,1513519723,2017-12-17,153 days,True,0.0,0.0,2,1,1,2,2,False
591,808,1498208301,2017-06-23,330 days,True,9.0,36.0,43,36,18,95,2,False
592,809,1466268344,2016-06-18,700 days,True,48.0,23.0,135,127,59,212,7,False
593,811,1511624363,2017-11-25,175 days,True,75.0,24.0,193,193,80,458,19,True
594,812,1525699267,2018-05-07,12 days,True,52.0,189.0,187,166,108,827,44,False
595,813,1441017747,2015-08-31,992 days,True,0.0,0.0,2,2,0,2,1,False
596,814,1450615463,2015-12-20,881 days,True,0.0,0.0,1,0,0,1,1,False
597,815,1488820110,2017-03-06,439 days,True,13.0,2.0,36,36,13,40,3,False
598,816,1519665615,2018-02-26,82 days,True,16.0,205.0,55,51,23,626,13,False
599,817,1511972930,2017-11-29,171 days,True,0.0,0.0,1,1,0,1,1,False
600,818,1475993205,2016-10-09,587 days,True,0.0,0.0,1,1,0,1,1,False
601,819,1500577193,2017-07-20,303 days,True,28.0,10.0,61,61,29,122,7,False
602,821,1472769047,2016-09-01,625 days,True,0.0,0.0,1,0,0,1,1,False
603,822,1503252082,2017-08-20,272 days,True,76.0,101.0,198,198,90,452,19,True
604,823,1481629897,2016-12-13,522 days,True,2.0,0.0,14,12,4,18,1,False
605,824,1526760771,2018-05-19,0 days,False,76.0,88.0,198,197,116,273,6,True
606,825,1501623164,2017-08-01,291 days,True,12.0,56.0,32,29,22,161,5,False
607,826,1436216552,2015-07-06,1048 days,True,28.0,21.0,65,65,31,162,9,False
608,827,1520859229,2018-03-12,68 days,True,76.0,48.0,198,198,100,314,20,True
609,828,1526301263,2018-05-14,5 days,True,41.0,108.0,149,129,142,796,43,False
610,830,1506181155,2017-09-23,238 days,True,15.0,8.0,43,40,22,199,17,False
611,831,1476817997,2016-10-18,578 days,True,78.0,60.0,190,190,94,837,31,True
612,833,1448210250,2015-11-22,909 days,True,12.0,1.0,33,33,12,42,2,False
613,834,1523813722,2018-04-15,34 days,True,9.0,1.0,30,29,10,70,4,False
614,836,1510358241,2017-11-10,190 days,True,5.0,1.0,25,25,5,41,2,False
615,838,1512095518,2017-12-01,169 days,True,25.0,60.0,95,83,43,604,46,False
616,839,1512421088,2017-12-04,166 days,True,19.0,18.0,43,40,21,84,11,False
617,840,1457206098,2016-03-05,805 days,True,31.0,9.0,77,76,34,121,8,False
618,841,1479759446,2016-11-21,544 days,True,9.0,7.0,49,41,12,213,18,False
619,842,1495699409,2017-05-25,359 days,True,0.0,0.0,1,1,0,1,1,False
620,843,1464211733,2016-05-25,724 days,True,0.0,0.0,7,5,0,7,1,False
621,844,1438592849,2015-08-03,1020 days,True,0.0,0.0,1,1,0,1,1,False
622,846,1455905492,2016-02-19,820 days,True,0.0,0.0,3,3,0,3,1,False
623,847,1487421955,2017-02-18,455 days,True,2.0,0.0,10,10,2,13,1,False
624,849,1488024276,2017-02-25,448 days,True,5.0,36.0,47,33,15,165,13,False
625,851,1486109045,2017-02-03,470 days,True,2.0,0.0,8,8,2,8,1,False
626,852,1434438233,2015-06-16,1068 days,True,2.0,0.0,10,10,2,10,1,False
627,853,1498332579,2017-06-24,329 days,True,2.0,0.0,10,10,2,12,1,False
628,854,1463477753,2016-05-17,732 days,True,71.0,86.0,180,179,87,335,31,True
629,855,1478624856,2016-11-08,557 days,True,0.0,0.0,1,1,0,6,6,False
630,856,1499667545,2017-07-10,313 days,True,2.0,2.0,11,11,4,21,2,False
631,857,1482143740,2016-12-19,516 days,True,0.0,0.0,1,0,0,1,1,False
632,859,1514532710,2017-12-29,141 days,True,0.0,0.0,1,1,0,1,1,False
